profile_id,age_group,gender,location,preferred_genre,average_listening_hours,device_type,music_service
1821,35-44,Female,Germany,Jazz,17.78,Mobile,Spotify
1822,25-34,Other,Germany,EDM,9.99,Desktop,YouTube Music
1823,55+,Other,Brazil,Pop,11.26,Tablet,YouTube Music
1824,55+,Female,Brazil,Classical,23.73,Desktop,Apple Music
1825,35-44,Non-binary,USA,EDM,9.9,Mobile,Apple Music
1826,25-34,Other,Brazil,Country,9.83,Tablet,YouTube Music
1827,18-24,Other,South Korea,EDM,26.33,Desktop,Apple Music
1828,45-54,Male,USA,Pop,16.99,Desktop,Apple Music
1829,55+,Non-binary,Germany,Metal,22.93,Mobile,YouTube Music
1830,45-54,Other,Germany,Classical,29.16,Mobile,YouTube Music
1831,45-54,Female,Japan,Pop,28.23,Tablet,YouTube Music
1832,18-24,Other,Germany,Metal,17.15,Tablet,Apple Music
1833,45-54,Male,UK,Rock,24.07,Mobile,Spotify
1834,55+,Non-binary,Japan,Hip-Hop,26.22,Tablet,Amazon Music
1835,25-34,Non-binary,India,Pop,29.55,Desktop,YouTube Music
1836,55+,Other,India,Jazz,20.42,Tablet,Amazon Music
1837,25-34,Female,Brazil,Pop,17.62,Mobile,Amazon Music
1838,18-24,Male,France,Jazz,9.41,Tablet,Spotify
1839,45-54,Non-binary,India,Rock,21.57,Tablet,YouTube Music
1840,35-44,Female,Canada,EDM,26.93,Desktop,Spotify
1841,45-54,Other,USA,Metal,27.15,Mobile,Spotify
1842,25-34,Female,Canada,EDM,6.09,Mobile,YouTube Music
1843,55+,Male,Japan,Country,24.52,Tablet,Apple Music
1844,18-24,Female,Canada,Rock,28.06,Desktop,Spotify
1845,35-44,Female,Brazil,Jazz,19.2,Desktop,Amazon Music
1846,45-54,Female,Japan,Classical,26.86,Mobile,Amazon Music
1847,18-24,Female,UK,Classical,28.06,Mobile,Amazon Music
1848,35-44,Other,Canada,EDM,11.61,Mobile,Spotify
1849,18-24,Female,Canada,Pop,14.42,Tablet,Spotify
1850,45-54,Female,France,Pop,26.21,Tablet,Apple Music
1851,45-54,Female,USA,Country,6.02,Tablet,Amazon Music
1852,25-34,Female,Canada,Hip-Hop,13.02,Tablet,Amazon Music
1853,25-34,Non-binary,UK,Jazz,15.17,Mobile,Spotify
1854,35-44,Other,France,Rock,7.36,Tablet,Amazon Music
1855,55+,Non-binary,Japan,Country,12.05,Tablet,YouTube Music
1856,35-44,Non-binary,UK,Country,17.15,Mobile,Spotify
1857,18-24,Non-binary,Germany,Rock,28.93,Tablet,YouTube Music
1858,45-54,Female,France,EDM,11.06,Mobile,Spotify
1859,45-54,Non-binary,UK,Hip-Hop,27.17,Mobile,Apple Music
1860,45-54,Male,UK,Pop,27.5,Tablet,Spotify
1861,35-44,Non-binary,India,Metal,28.39,Tablet,Spotify
1862,18-24,Non-binary,Germany,Pop,29.86,Tablet,Spotify
1863,55+,Female,Australia,Rock,20.44,Tablet,Amazon Music
1864,55+,Male,Canada,Country,16.0,Tablet,YouTube Music
1865,18-24,Female,South Korea,Metal,13.15,Tablet,Spotify
1866,35-44,Female,India,EDM,14.34,Mobile,Spotify
1867,35-44,Male,France,Rock,17.23,Desktop,Spotify
1868,18-24,Female,France,Classical,16.05,Desktop,Amazon Music
1869,55+,Female,Germany,Country,15.44,Tablet,YouTube Music
1870,55+,Female,Canada,Hip-Hop,16.69,Desktop,YouTube Music
1871,18-24,Non-binary,Australia,Country,18.69,Desktop,Amazon Music
1872,45-54,Non-binary,Canada,Hip-Hop,16.72,Tablet,Amazon Music
1873,45-54,Non-binary,Germany,EDM,22.75,Tablet,Spotify
1874,55+,Male,South Korea,Jazz,19.64,Mobile,YouTube Music
1875,35-44,Other,Germany,Pop,25.66,Desktop,Spotify
1876,25-34,Male,Germany,Hip-Hop,24.75,Desktop,Amazon Music
1877,25-34,Non-binary,France,Rock,13.37,Tablet,Apple Music
1878,35-44,Female,Germany,Pop,26.92,Desktop,Apple Music
1879,25-34,Female,Canada,Hip-Hop,24.6,Mobile,Apple Music
1880,45-54,Female,Australia,Rock,14.07,Mobile,Apple Music
1881,18-24,Other,Australia,Hip-Hop,20.43,Tablet,Amazon Music
1882,55+,Non-binary,Canada,Rock,26.63,Tablet,YouTube Music
1883,55+,Other,South Korea,Jazz,20.54,Desktop,Apple Music
1884,18-24,Male,France,Classical,28.83,Desktop,Amazon Music
1885,45-54,Non-binary,UK,Classical,15.4,Desktop,YouTube Music
1886,35-44,Male,Canada,Hip-Hop,29.04,Tablet,Spotify
1887,45-54,Female,India,Rock,27.42,Desktop,Spotify
1888,45-54,Male,Japan,Jazz,16.04,Mobile,Apple Music
1889,55+,Male,Brazil,EDM,7.82,Tablet,Apple Music
1890,45-54,Male,Japan,Jazz,6.38,Desktop,Amazon Music
1891,45-54,Other,UK,Rock,7.25,Mobile,YouTube Music
1892,45-54,Male,Brazil,Pop,16.97,Desktop,Amazon Music
1893,18-24,Other,South Korea,Rock,8.37,Desktop,Amazon Music
1894,35-44,Non-binary,France,Country,14.65,Tablet,Apple Music
1895,18-24,Male,Brazil,Pop,29.94,Tablet,Amazon Music
1896,45-54,Other,Canada,Classical,10.68,Tablet,Spotify
1897,45-54,Female,Brazil,Country,8.55,Desktop,YouTube Music
1898,45-54,Female,Germany,Rock,16.59,Tablet,YouTube Music
1899,18-24,Other,Germany,Rock,13.24,Tablet,Spotify
1900,35-44,Male,Australia,Rock,16.01,Mobile,Amazon Music
1901,25-34,Male,Japan,EDM,13.97,Mobile,Apple Music
1902,35-44,Non-binary,Australia,Pop,26.99,Desktop,Apple Music
1903,25-34,Other,France,EDM,13.87,Tablet,Spotify
1904,35-44,Non-binary,Japan,Pop,17.35,Desktop,YouTube Music
1905,18-24,Male,South Korea,Pop,16.14,Desktop,Spotify
1906,45-54,Male,USA,Classical,10.74,Mobile,Apple Music
1907,55+,Female,France,Hip-Hop,28.41,Mobile,Spotify
1908,55+,Male,Japan,Jazz,21.1,Mobile,Amazon Music
1909,25-34,Male,Canada,Metal,24.89,Mobile,Amazon Music
1910,18-24,Other,South Korea,Classical,15.57,Mobile,Spotify
1911,25-34,Other,Germany,Country,14.46,Desktop,YouTube Music
1912,35-44,Non-binary,USA,EDM,6.62,Tablet,Apple Music
1913,25-34,Other,USA,Classical,7.48,Mobile,Spotify
1914,25-34,Other,France,EDM,12.99,Desktop,YouTube Music
1915,55+,Non-binary,UK,Classical,23.94,Desktop,Amazon Music
1916,55+,Other,Japan,Country,14.71,Desktop,Amazon Music
1917,18-24,Non-binary,South Korea,Jazz,20.77,Mobile,YouTube Music
1918,35-44,Female,UK,EDM,8.55,Mobile,Amazon Music
1919,25-34,Non-binary,Japan,Hip-Hop,8.35,Tablet,YouTube Music
1920,55+,Female,USA,Metal,15.59,Mobile,Spotify
1921,45-54,Non-binary,Australia,EDM,8.25,Mobile,Apple Music
1922,25-34,Male,France,Metal,15.24,Tablet,YouTube Music
1923,45-54,Female,South Korea,Country,13.4,Tablet,YouTube Music
1924,45-54,Non-binary,UK,Country,11.64,Tablet,Apple Music
1925,25-34,Female,Brazil,EDM,10.86,Desktop,Amazon Music
1926,45-54,Male,France,Classical,12.79,Mobile,Apple Music
1927,45-54,Female,India,Jazz,9.45,Tablet,YouTube Music
1928,18-24,Other,Germany,Hip-Hop,12.83,Mobile,Spotify
1929,18-24,Other,France,Hip-Hop,21.29,Desktop,YouTube Music
1930,18-24,Male,USA,Country,19.67,Desktop,Amazon Music
1931,25-34,Other,Australia,Metal,25.14,Desktop,Spotify
1932,55+,Non-binary,UK,Hip-Hop,5.58,Desktop,Amazon Music
1933,35-44,Non-binary,Canada,Rock,26.77,Tablet,YouTube Music
1934,55+,Male,South Korea,Metal,5.62,Desktop,Spotify
1935,18-24,Non-binary,Brazil,Classical,6.43,Tablet,Amazon Music
1936,35-44,Other,Canada,Rock,10.73,Tablet,YouTube Music
1937,18-24,Other,Japan,EDM,26.8,Desktop,Spotify
1938,18-24,Female,Brazil,Classical,24.13,Mobile,YouTube Music
1939,35-44,Non-binary,Brazil,Metal,24.82,Desktop,Apple Music
1940,45-54,Male,Canada,Hip-Hop,26.84,Mobile,Amazon Music
1941,18-24,Female,India,Country,12.51,Desktop,Spotify
1942,18-24,Male,Canada,Classical,19.87,Tablet,YouTube Music
1943,25-34,Non-binary,India,Metal,16.78,Mobile,Apple Music
1944,18-24,Female,India,EDM,7.04,Desktop,Spotify
1945,45-54,Other,Brazil,EDM,9.32,Desktop,Amazon Music
1946,18-24,Female,Germany,Metal,6.4,Tablet,Spotify
1947,18-24,Other,UK,EDM,29.19,Tablet,Spotify
1948,55+,Male,UK,Metal,13.17,Tablet,YouTube Music
1949,18-24,Male,France,Metal,23.61,Desktop,Amazon Music
1950,45-54,Non-binary,India,Country,18.27,Desktop,Apple Music
1951,35-44,Male,Germany,Jazz,28.26,Mobile,Apple Music
1952,18-24,Other,USA,Rock,26.21,Desktop,YouTube Music
1953,25-34,Female,Germany,Classical,9.96,Desktop,YouTube Music
1954,55+,Other,France,Jazz,27.83,Tablet,Amazon Music
1955,25-34,Non-binary,Brazil,EDM,17.77,Mobile,Amazon Music
1956,18-24,Non-binary,Germany,Country,15.75,Desktop,Apple Music
1957,55+,Male,Japan,Country,14.9,Desktop,Spotify
1958,45-54,Non-binary,USA,Hip-Hop,19.64,Tablet,Spotify
1959,35-44,Male,Brazil,EDM,23.66,Desktop,YouTube Music
1960,35-44,Other,Japan,Hip-Hop,18.47,Tablet,Spotify
1961,25-34,Female,Japan,EDM,20.35,Desktop,YouTube Music
1962,55+,Non-binary,India,Country,24.88,Desktop,Apple Music
1963,35-44,Female,UK,EDM,14.73,Tablet,YouTube Music
1964,55+,Female,South Korea,Classical,13.84,Desktop,Amazon Music
1965,45-54,Non-binary,USA,Metal,23.72,Desktop,Amazon Music
1966,55+,Other,Brazil,Pop,23.8,Tablet,Spotify
1967,25-34,Non-binary,UK,Rock,11.12,Mobile,Amazon Music
1968,35-44,Non-binary,Australia,Country,18.36,Mobile,Spotify
1969,45-54,Non-binary,India,Pop,13.37,Desktop,Amazon Music
1970,25-34,Female,India,Rock,19.33,Tablet,Spotify
1971,55+,Non-binary,USA,Pop,22.96,Mobile,Apple Music
1972,45-54,Other,France,Hip-Hop,29.43,Tablet,Apple Music
1973,35-44,Female,France,Rock,22.4,Mobile,YouTube Music
1974,18-24,Other,South Korea,EDM,14.56,Mobile,YouTube Music
1975,55+,Other,Canada,Country,25.98,Tablet,Apple Music
1976,35-44,Male,USA,EDM,23.1,Tablet,Apple Music
1977,25-34,Non-binary,UK,Pop,11.69,Mobile,YouTube Music
1978,55+,Male,Australia,Country,14.64,Mobile,Apple Music
1979,18-24,Female,South Korea,Metal,20.06,Desktop,YouTube Music
1980,18-24,Male,Germany,Country,8.5,Desktop,Spotify
1981,55+,Male,USA,Pop,6.34,Tablet,YouTube Music
1982,55+,Female,India,Rock,7.55,Mobile,Amazon Music
1983,35-44,Male,South Korea,Classical,26.89,Desktop,Amazon Music
1984,55+,Other,UK,Jazz,7.38,Mobile,Spotify
1985,45-54,Other,Japan,Country,23.63,Desktop,Spotify
1986,18-24,Non-binary,UK,EDM,5.53,Desktop,Apple Music
1987,35-44,Non-binary,Germany,Country,18.63,Mobile,Amazon Music
1988,18-24,Female,Brazil,Hip-Hop,28.12,Mobile,Spotify
1989,55+,Non-binary,India,Hip-Hop,16.28,Mobile,Spotify
1990,25-34,Female,Canada,EDM,11.13,Mobile,Amazon Music
1991,18-24,Non-binary,Japan,Jazz,17.17,Desktop,YouTube Music
1992,25-34,Female,France,Metal,24.9,Tablet,Spotify
1993,35-44,Male,USA,Metal,12.93,Desktop,Apple Music
1994,55+,Male,South Korea,Hip-Hop,29.7,Mobile,Amazon Music
1995,35-44,Female,India,Rock,8.01,Tablet,YouTube Music
1996,55+,Other,South Korea,EDM,21.51,Mobile,Apple Music
1997,35-44,Other,USA,Rock,19.54,Mobile,Apple Music
1998,25-34,Male,Germany,EDM,18.18,Mobile,Amazon Music
1999,55+,Other,India,Pop,6.42,Desktop,Apple Music
2000,25-34,Non-binary,UK,Classical,20.91,Tablet,Apple Music
2001,55+,Non-binary,India,EDM,29.83,Mobile,Amazon Music
2002,18-24,Male,UK,Metal,8.73,Mobile,Spotify
2003,25-34,Other,Brazil,Classical,18.72,Tablet,Amazon Music
2004,55+,Female,Japan,Pop,15.68,Desktop,Amazon Music
2005,18-24,Female,France,Hip-Hop,8.03,Desktop,Apple Music
2006,35-44,Female,Australia,Classical,13.87,Desktop,YouTube Music
2007,55+,Non-binary,Canada,Classical,29.9,Desktop,YouTube Music
2008,55+,Non-binary,India,Jazz,25.46,Desktop,Spotify
2009,45-54,Non-binary,Australia,Classical,10.05,Desktop,Amazon Music
2010,55+,Female,Australia,Jazz,8.46,Tablet,Apple Music
2011,18-24,Other,Canada,Hip-Hop,8.84,Mobile,Spotify
2012,25-34,Female,USA,Classical,20.75,Tablet,YouTube Music
2013,25-34,Female,UK,Jazz,12.33,Tablet,Spotify
2014,55+,Female,UK,Rock,29.78,Tablet,YouTube Music
2015,55+,Male,Germany,Metal,8.26,Tablet,Apple Music
2016,55+,Non-binary,Australia,Classical,7.45,Mobile,Amazon Music
2017,25-34,Female,France,Pop,22.68,Mobile,YouTube Music
2018,18-24,Other,Brazil,Hip-Hop,10.44,Mobile,Amazon Music
2019,18-24,Female,Canada,Rock,25.55,Desktop,Spotify
2020,45-54,Non-binary,France,Pop,27.7,Desktop,Apple Music
2021,45-54,Other,UK,Country,11.37,Mobile,Apple Music
2022,45-54,Male,Canada,Rock,28.97,Mobile,Apple Music
2023,25-34,Other,France,Classical,6.46,Desktop,Amazon Music
2024,25-34,Other,Australia,Country,20.47,Tablet,Apple Music
2025,55+,Other,India,Jazz,19.57,Tablet,Apple Music
2026,55+,Other,France,Classical,8.92,Desktop,Apple Music
2027,55+,Female,Brazil,Classical,18.07,Tablet,YouTube Music
2028,55+,Female,Canada,Country,6.58,Mobile,YouTube Music
2029,18-24,Female,UK,Metal,8.2,Tablet,Amazon Music
2030,35-44,Female,Germany,Pop,21.15,Tablet,YouTube Music
2031,45-54,Male,South Korea,EDM,7.79,Desktop,Apple Music
2032,55+,Male,South Korea,Classical,19.33,Desktop,Amazon Music
2033,45-54,Other,Japan,Rock,29.23,Tablet,Amazon Music
2034,18-24,Male,France,Hip-Hop,19.09,Desktop,Apple Music
2035,45-54,Male,Brazil,Hip-Hop,27.07,Tablet,Spotify
2036,55+,Non-binary,USA,Metal,15.53,Tablet,Spotify
2037,45-54,Male,USA,Classical,8.79,Desktop,Apple Music
2038,45-54,Male,South Korea,EDM,29.18,Mobile,YouTube Music
2039,25-34,Female,Australia,Country,6.76,Mobile,Amazon Music
2040,35-44,Male,South Korea,Pop,29.66,Desktop,YouTube Music
2041,55+,Other,Germany,Rock,18.18,Tablet,Amazon Music
2042,45-54,Other,USA,Rock,5.34,Tablet,YouTube Music
2043,45-54,Other,USA,Hip-Hop,7.71,Mobile,YouTube Music
2044,45-54,Other,Brazil,Country,29.6,Tablet,Spotify
2045,18-24,Male,South Korea,EDM,18.81,Desktop,Spotify
2046,35-44,Female,South Korea,Hip-Hop,14.16,Tablet,Apple Music
2047,35-44,Non-binary,Brazil,Hip-Hop,21.83,Desktop,Amazon Music
2048,25-34,Other,USA,Country,20.6,Mobile,Amazon Music
2049,35-44,Female,Brazil,Metal,6.05,Desktop,Spotify
2050,35-44,Female,Japan,Hip-Hop,26.21,Desktop,Amazon Music
2051,35-44,Other,Germany,Classical,22.9,Tablet,Apple Music
2052,55+,Other,South Korea,EDM,12.57,Desktop,Spotify
2053,35-44,Other,India,Country,6.36,Desktop,Apple Music
2054,35-44,Male,France,Jazz,26.58,Desktop,Spotify
2055,45-54,Non-binary,USA,Metal,16.1,Tablet,Spotify
2056,45-54,Male,South Korea,EDM,8.68,Mobile,Amazon Music
2057,18-24,Female,France,EDM,26.97,Desktop,YouTube Music
2058,45-54,Other,Australia,EDM,17.61,Mobile,YouTube Music
2059,45-54,Male,Canada,Rock,7.74,Tablet,YouTube Music
2060,18-24,Non-binary,Canada,Metal,5.53,Mobile,YouTube Music
2061,35-44,Other,Australia,Metal,26.52,Mobile,YouTube Music
2062,55+,Male,France,Jazz,5.28,Tablet,YouTube Music
2063,18-24,Other,India,Jazz,21.16,Tablet,Spotify
2064,25-34,Non-binary,Germany,EDM,28.78,Tablet,YouTube Music
2065,55+,Male,Brazil,Jazz,11.47,Mobile,Spotify
2066,45-54,Female,South Korea,EDM,6.52,Mobile,Amazon Music
2067,45-54,Other,Canada,Metal,10.98,Tablet,Amazon Music
2068,18-24,Male,Canada,Rock,8.16,Mobile,YouTube Music
2069,45-54,Other,USA,Metal,26.44,Desktop,YouTube Music
2070,45-54,Female,Brazil,Rock,29.67,Tablet,YouTube Music
2071,25-34,Female,USA,Jazz,16.17,Mobile,Apple Music
2072,55+,Non-binary,France,Pop,28.82,Tablet,Apple Music
2073,25-34,Non-binary,South Korea,Classical,28.2,Tablet,Apple Music
2074,18-24,Female,Japan,Classical,15.02,Tablet,Amazon Music
2075,55+,Male,Japan,Hip-Hop,6.95,Tablet,YouTube Music
2076,25-34,Male,Germany,Rock,7.42,Desktop,Amazon Music
2077,55+,Other,Brazil,Metal,26.46,Mobile,Amazon Music
2078,18-24,Female,Brazil,Metal,5.67,Mobile,Amazon Music
2079,55+,Female,UK,Classical,18.78,Desktop,YouTube Music
2080,25-34,Male,Australia,Rock,11.26,Desktop,Spotify
2081,55+,Male,France,Pop,10.1,Mobile,Spotify
2082,45-54,Non-binary,Germany,EDM,15.19,Mobile,Amazon Music
2083,25-34,Male,India,Hip-Hop,18.57,Tablet,Amazon Music
2084,45-54,Male,Australia,EDM,13.08,Desktop,Spotify
2085,35-44,Male,UK,Metal,28.12,Desktop,Amazon Music
2086,25-34,Male,Brazil,Classical,10.94,Desktop,Spotify
2087,18-24,Other,Brazil,Rock,29.01,Mobile,Apple Music
2088,55+,Other,France,Classical,28.36,Tablet,Amazon Music
2089,35-44,Other,Brazil,Pop,28.48,Desktop,Apple Music
2090,18-24,Male,India,Country,15.92,Tablet,Amazon Music
2091,25-34,Other,India,EDM,22.45,Desktop,Spotify
2092,18-24,Non-binary,UK,Rock,9.02,Desktop,YouTube Music
2093,45-54,Other,Canada,Pop,13.46,Mobile,Amazon Music
2094,18-24,Other,South Korea,Jazz,18.25,Desktop,YouTube Music
2095,18-24,Male,India,Classical,13.53,Desktop,Spotify
2096,25-34,Non-binary,USA,Rock,24.55,Desktop,Amazon Music
2097,55+,Female,Germany,Metal,21.51,Mobile,Spotify
2098,45-54,Male,Japan,Pop,8.32,Desktop,YouTube Music
2099,45-54,Other,India,Country,19.7,Desktop,Spotify
2100,55+,Other,Germany,Pop,11.6,Desktop,Amazon Music
2101,25-34,Non-binary,South Korea,EDM,6.5,Mobile,Apple Music
2102,55+,Male,Brazil,Classical,9.09,Mobile,Apple Music
2103,55+,Male,UK,Hip-Hop,28.67,Mobile,YouTube Music
2104,55+,Male,Australia,Country,17.46,Desktop,Apple Music
2105,45-54,Non-binary,Brazil,Rock,13.18,Desktop,Amazon Music
2106,45-54,Other,Brazil,Pop,25.72,Desktop,YouTube Music
2107,35-44,Non-binary,Australia,Country,8.74,Desktop,YouTube Music
2108,25-34,Other,Japan,EDM,7.2,Desktop,Amazon Music
2109,18-24,Non-binary,France,EDM,22.85,Tablet,Apple Music
2110,45-54,Male,India,Classical,8.37,Tablet,Apple Music
2111,25-34,Male,France,Hip-Hop,13.08,Tablet,YouTube Music
2112,55+,Female,Canada,Rock,24.71,Desktop,YouTube Music
2113,18-24,Other,UK,Metal,29.28,Desktop,YouTube Music
2114,45-54,Female,Brazil,Pop,6.5,Mobile,Amazon Music
2115,18-24,Non-binary,UK,Pop,17.59,Tablet,YouTube Music
2116,55+,Female,India,Rock,13.52,Tablet,Apple Music
2117,55+,Other,UK,EDM,10.51,Mobile,Apple Music
2118,45-54,Non-binary,Germany,Jazz,7.02,Tablet,YouTube Music
2119,25-34,Female,France,Pop,18.33,Mobile,YouTube Music
2120,25-34,Male,South Korea,Metal,14.8,Desktop,Apple Music
2121,18-24,Male,India,Metal,18.93,Tablet,Apple Music
2122,45-54,Non-binary,France,Country,27.95,Tablet,Amazon Music
2123,18-24,Non-binary,Brazil,Rock,10.44,Tablet,YouTube Music
2124,18-24,Female,Australia,Hip-Hop,6.53,Desktop,Apple Music
2125,35-44,Female,Canada,Jazz,12.93,Tablet,Apple Music
2126,45-54,Female,UK,Metal,24.43,Mobile,Spotify
2127,35-44,Male,Canada,EDM,19.44,Tablet,YouTube Music
2128,55+,Female,Canada,EDM,11.54,Tablet,Amazon Music
2129,35-44,Female,Brazil,Rock,7.39,Tablet,YouTube Music
2130,35-44,Non-binary,Germany,Rock,7.67,Mobile,Spotify
2131,18-24,Other,India,Rock,17.08,Tablet,YouTube Music
2132,25-34,Male,Japan,Rock,15.17,Mobile,YouTube Music
2133,25-34,Male,South Korea,Pop,17.95,Tablet,Spotify
2134,18-24,Other,France,Classical,8.89,Desktop,Amazon Music
2135,18-24,Non-binary,UK,Jazz,6.54,Desktop,Apple Music
2136,55+,Non-binary,USA,Hip-Hop,14.55,Mobile,Amazon Music
2137,55+,Non-binary,Germany,Classical,9.77,Tablet,Amazon Music
2138,18-24,Male,Canada,Metal,29.93,Mobile,Amazon Music
2139,35-44,Male,Germany,Country,17.08,Tablet,YouTube Music
2140,55+,Male,Australia,Metal,11.56,Desktop,Spotify
2141,18-24,Other,India,Jazz,13.66,Tablet,Amazon Music
2142,45-54,Other,UK,Metal,11.69,Desktop,Apple Music
2143,35-44,Other,Canada,EDM,11.59,Mobile,YouTube Music
2144,25-34,Non-binary,Germany,Hip-Hop,10.47,Mobile,Apple Music
2145,25-34,Other,Germany,Jazz,7.54,Tablet,Spotify
2146,55+,Female,Japan,Jazz,16.53,Desktop,Spotify
2147,45-54,Female,India,Hip-Hop,20.39,Desktop,Amazon Music
2148,55+,Male,USA,Jazz,15.13,Tablet,Spotify
2149,25-34,Male,Japan,Country,15.04,Desktop,Spotify
2150,25-34,Male,Brazil,EDM,23.73,Mobile,Spotify
2151,45-54,Other,Canada,Hip-Hop,24.38,Desktop,Apple Music
2152,25-34,Female,Australia,Country,11.11,Mobile,Apple Music
2153,55+,Female,UK,Pop,18.97,Mobile,Amazon Music
2154,55+,Other,Australia,Rock,14.92,Mobile,Amazon Music
2155,18-24,Male,India,Metal,14.46,Desktop,Apple Music
2156,18-24,Non-binary,India,Rock,23.7,Tablet,YouTube Music
2157,45-54,Other,France,Classical,5.94,Mobile,YouTube Music
2158,35-44,Non-binary,France,EDM,14.21,Tablet,Amazon Music
2159,18-24,Male,USA,Pop,13.55,Desktop,Apple Music
2160,55+,Non-binary,Germany,Metal,12.04,Mobile,Amazon Music
2161,25-34,Other,Brazil,Pop,9.86,Tablet,Amazon Music
2162,25-34,Other,India,Rock,5.68,Desktop,Amazon Music
2163,45-54,Male,South Korea,Hip-Hop,18.88,Desktop,Amazon Music
2164,55+,Female,India,Classical,25.35,Mobile,Spotify
2165,35-44,Other,UK,Classical,7.92,Desktop,Spotify
2166,55+,Female,France,Pop,8.2,Mobile,Apple Music
2167,18-24,Female,USA,Classical,20.22,Mobile,YouTube Music
2168,35-44,Other,India,EDM,29.64,Tablet,YouTube Music
2169,25-34,Female,USA,Jazz,9.77,Desktop,Apple Music
2170,55+,Other,India,EDM,24.58,Mobile,YouTube Music
2171,35-44,Female,India,Rock,19.36,Desktop,Apple Music
2172,18-24,Non-binary,UK,Metal,29.44,Tablet,Apple Music
2173,25-34,Non-binary,Germany,Metal,8.75,Desktop,YouTube Music
2174,35-44,Non-binary,Japan,Classical,5.29,Mobile,Apple Music
2175,35-44,Non-binary,Brazil,EDM,10.2,Tablet,YouTube Music
2176,25-34,Non-binary,France,Classical,13.52,Tablet,Amazon Music
2177,18-24,Male,Canada,EDM,9.94,Mobile,Amazon Music
2178,35-44,Female,France,Metal,20.72,Tablet,Apple Music
2179,45-54,Female,Japan,Classical,19.17,Desktop,Amazon Music
2180,45-54,Non-binary,South Korea,Metal,11.54,Mobile,Apple Music
2181,25-34,Other,USA,Jazz,6.37,Tablet,Apple Music
2182,55+,Other,India,EDM,11.83,Mobile,Apple Music
2183,45-54,Other,France,Classical,26.51,Mobile,Spotify
2184,55+,Female,Germany,Rock,9.65,Desktop,Amazon Music
2185,45-54,Male,France,Classical,16.88,Desktop,YouTube Music
2186,45-54,Other,India,Country,23.26,Mobile,Amazon Music
2187,55+,Female,UK,Pop,14.01,Desktop,YouTube Music
2188,35-44,Male,Japan,Rock,6.83,Mobile,Spotify
2189,35-44,Female,UK,Country,27.88,Desktop,Apple Music
2190,18-24,Male,Germany,Rock,22.61,Mobile,YouTube Music
2191,18-24,Male,France,Hip-Hop,20.94,Tablet,Apple Music
2192,55+,Female,Australia,Pop,16.38,Mobile,YouTube Music
2193,55+,Other,Germany,Classical,12.25,Mobile,Amazon Music
2194,45-54,Non-binary,Brazil,Pop,23.84,Desktop,Spotify
2195,55+,Non-binary,Australia,Jazz,24.44,Mobile,Apple Music
2196,45-54,Male,Japan,Country,25.52,Tablet,Spotify
2197,55+,Female,Australia,EDM,14.07,Desktop,Apple Music
2198,55+,Non-binary,Canada,Metal,8.31,Tablet,Spotify
2199,45-54,Male,India,Jazz,22.95,Tablet,Apple Music
2200,35-44,Non-binary,South Korea,Classical,19.09,Tablet,Amazon Music
2201,25-34,Female,Germany,Rock,7.71,Tablet,Apple Music
2202,55+,Non-binary,Australia,EDM,29.87,Tablet,YouTube Music
2203,18-24,Non-binary,South Korea,Hip-Hop,15.37,Mobile,Amazon Music
2204,45-54,Non-binary,USA,Country,9.95,Mobile,YouTube Music
2205,25-34,Male,UK,Classical,9.88,Tablet,YouTube Music
2206,55+,Male,India,Classical,29.11,Mobile,Amazon Music
2207,25-34,Female,Japan,Pop,7.68,Mobile,YouTube Music
2208,35-44,Female,South Korea,Rock,29.39,Mobile,Amazon Music
2209,18-24,Female,South Korea,Hip-Hop,8.75,Desktop,Spotify
2210,18-24,Other,Japan,Pop,18.68,Desktop,YouTube Music
2211,45-54,Non-binary,France,Rock,21.02,Mobile,Apple Music
2212,35-44,Other,UK,Rock,15.35,Desktop,YouTube Music
2213,18-24,Other,Brazil,Classical,6.02,Tablet,YouTube Music
2214,35-44,Female,South Korea,EDM,8.76,Mobile,Amazon Music
2215,25-34,Non-binary,South Korea,Rock,20.41,Desktop,Amazon Music
