engagement_id,profile_id,artist_id,streams,likes,shares,comments,time_spent_on_artist,date
1800,4885,43,34,42,4,9,100.79,2024-08-12
1801,3714,46,83,37,0,8,83.1,2024-03-31
1802,1822,43,51,14,4,1,171.38,2024-04-17
1803,3627,11,56,31,1,1,159.45,2024-04-13
1804,2968,40,60,4,7,5,23.38,2024-06-13
1805,595,38,12,37,12,9,115.31,2024-02-09
1806,3123,39,56,32,1,4,106.57,2024-01-06
1807,2664,8,78,13,17,5,12.2,2024-01-19
1808,4413,42,36,34,15,3,60.94,2024-10-05
1809,2452,35,11,11,5,3,50.36,2024-01-20
1810,3186,4,95,33,6,5,163.04,2024-03-29
1811,1239,14,25,46,11,3,168.7,2024-09-07
1812,496,20,7,4,3,8,38.84,2024-02-17
1813,1145,37,20,14,8,2,129.26,2024-05-05
1814,2355,29,51,38,16,0,98.58,2024-06-29
1815,2089,8,64,20,13,1,99.69,2024-06-12
1816,4053,38,51,27,1,6,59.49,2024-06-09
1817,2720,34,26,24,14,7,157.6,2024-02-15
1818,1365,43,80,34,8,8,184.54,2024-09-06
1819,1135,36,16,18,2,0,23.02,2024-09-12
1820,2098,9,12,10,0,5,64.6,2024-05-16
1821,4408,29,16,3,7,5,155.1,2024-07-19
1822,2018,6,12,44,10,9,143.21,2024-04-25
1823,4176,46,14,42,16,7,80.64,2024-09-20
1824,1752,50,71,29,3,7,34.83,2024-10-16
1825,3851,23,22,48,11,0,93.88,2024-10-30
1826,3476,40,79,15,7,7,96.93,2024-07-16
1827,3021,11,26,43,10,6,55.76,2024-03-19
1828,4677,18,5,38,3,6,106.64,2024-02-14
1829,1240,17,31,16,12,2,66.1,2024-05-09
1830,1491,29,30,48,5,7,46.88,2024-06-07
1831,2662,21,15,30,9,5,105.47,2024-02-13
1832,352,22,2,6,14,6,36.54,2024-09-06
1833,2973,39,41,36,17,9,161.58,2024-01-28
1834,1072,29,62,47,18,8,94.45,2024-04-03
1835,2411,2,56,38,15,6,190.76,2024-10-14
1836,2087,6,87,11,12,1,64.58,2024-08-25
1837,2819,8,98,46,6,5,56.67,2024-04-26
1838,3327,50,53,33,14,5,53.22,2024-11-05
1839,2001,32,78,3,11,3,114.33,2024-01-24
1840,4881,40,10,5,0,1,154.08,2024-04-01
1841,2090,40,15,49,5,8,70.12,2024-01-28
1842,1082,11,39,6,4,3,165.49,2024-10-03
1843,3656,33,24,1,6,2,33.88,2024-04-18
1844,2462,19,94,45,3,0,62.42,2024-02-09
1845,3053,42,78,23,16,6,75.05,2024-03-05
1846,1493,12,81,33,1,0,167.49,2024-03-26
1847,4067,32,11,22,10,2,91.01,2024-10-19
1848,3585,3,83,10,13,0,165.87,2024-02-22
1849,2286,40,86,30,12,0,112.97,2024-02-23
1850,3706,15,51,45,1,3,174.36,2024-06-08
1851,4994,38,53,49,0,5,86.4,2024-04-10
1852,1897,12,17,28,7,2,85.31,2024-10-18
1853,3187,15,11,8,4,7,169.74,2024-04-08
1854,1070,4,51,30,8,5,146.77,2024-10-22
1855,4116,42,27,38,5,8,34.27,2024-09-19
1856,4052,16,74,28,9,1,112.3,2024-10-02
1857,1650,10,5,15,8,2,123.4,2024-09-12
1858,2311,39,59,13,0,1,166.09,2024-04-03
1859,4681,46,5,31,19,5,112.54,2024-09-13
1860,3997,34,92,10,18,3,13.61,2024-04-05
1861,548,42,58,30,9,2,62.36,2024-01-31
1862,3553,34,18,5,0,7,166.35,2024-09-12
1863,1256,49,8,43,3,8,160.45,2024-01-05
1864,4690,5,30,9,7,7,91.75,2024-08-02
1865,1557,31,10,27,5,4,85.38,2024-09-20
1866,4690,16,28,37,18,4,30.29,2024-09-25
1867,451,20,74,24,3,6,89.59,2024-09-21
1868,4970,2,52,45,12,8,34.66,2024-11-01
1869,4498,14,23,36,6,6,19.74,2024-07-05
1870,1495,4,83,18,19,9,165.24,2024-01-01
1871,3322,13,72,34,13,0,59.75,2024-06-25
1872,499,10,48,7,2,3,170.82,2024-08-17
1873,2849,19,59,8,5,2,170.5,2024-07-08
1874,4761,13,99,4,3,5,124.12,2024-02-27
1875,2503,1,38,44,12,8,125.82,2024-05-11
1876,630,17,37,37,10,9,12.25,2024-11-01
1877,665,7,95,48,9,6,153.5,2024-09-26
1878,4238,30,14,13,5,0,135.87,2024-06-02
1879,1178,10,42,19,5,1,172.94,2024-09-08
1880,1246,39,19,14,18,2,162.53,2024-04-17
1881,3628,13,37,47,8,4,30.23,2024-05-26
1882,4232,5,25,44,1,6,100.92,2024-10-08
1883,657,3,2,24,1,9,133.5,2024-02-10
1884,1254,37,24,46,19,7,133.03,2024-07-23
1885,4911,23,7,47,2,3,93.86,2024-02-18
1886,3098,50,21,22,3,3,108.48,2024-01-31
1887,3348,23,86,27,17,7,79.73,2024-04-10
1888,1405,46,49,40,14,3,58.08,2024-10-15
1889,974,31,1,27,2,6,182.39,2024-05-17
1890,182,10,93,17,5,4,109.18,2024-06-20
1891,834,38,49,41,12,0,95.27,2024-04-30
1892,1819,28,64,42,18,6,103.45,2024-01-05
1893,4757,23,42,6,15,2,148.64,2024-07-24
1894,162,30,43,11,0,2,154.8,2024-05-08
1895,1996,23,44,29,11,8,14.96,2024-08-30
1896,2336,26,28,29,9,0,189.23,2024-10-13
1897,717,14,1,17,7,4,138.52,2024-09-06
1898,3787,41,85,23,3,9,187.56,2024-01-12
1899,535,9,39,36,7,3,102.81,2024-01-30
1900,2861,28,66,49,18,7,26.35,2024-08-15
1901,3366,25,39,32,19,9,45.99,2024-05-30
1902,914,27,75,46,16,6,134.26,2024-04-18
1903,1058,31,81,8,9,4,147.04,2024-07-04
1904,321,32,46,32,16,4,164.19,2024-10-14
1905,3246,36,92,15,11,3,86.95,2024-10-24
1906,3594,29,32,14,16,1,84.07,2024-04-26
1907,2405,15,42,38,13,7,97.73,2024-05-29
1908,1608,28,48,44,4,0,132.13,2024-05-16
1909,951,40,28,49,19,7,16.37,2024-09-10
1910,2113,43,52,11,10,1,196.81,2024-07-19
1911,1106,44,40,18,8,8,48.76,2024-04-28
1912,4813,21,35,45,0,2,124.97,2024-01-22
1913,299,45,76,19,6,3,146.14,2024-10-14
1914,4752,43,80,24,5,8,198.57,2024-04-13
1915,3194,12,55,42,17,0,74.76,2024-02-19
1916,2272,39,75,18,18,8,70.98,2024-10-20
1917,738,4,30,0,4,5,37.63,2024-03-23
1918,320,27,23,46,10,8,21.77,2024-01-19
1919,1001,24,70,25,18,7,149.22,2024-10-25
1920,4215,44,52,43,1,5,170.24,2024-01-28
1921,2848,28,12,11,5,5,91.57,2024-05-31
1922,4543,49,20,13,16,8,30.28,2024-04-12
1923,2203,33,10,38,8,2,43.88,2024-03-25
1924,2865,27,53,3,4,0,118.4,2024-10-30
1925,3143,46,71,43,8,3,58.47,2024-04-16
1926,2979,11,73,37,0,7,137.22,2024-05-30
1927,1886,29,96,49,2,1,105.78,2024-04-18
1928,301,27,7,15,10,0,170.43,2024-01-25
1929,1897,19,35,22,3,7,112.44,2024-04-26
1930,3295,50,75,22,15,7,92.71,2024-04-26
1931,3033,22,74,45,13,5,147.35,2024-09-07
1932,4077,40,97,7,4,6,144.42,2024-03-21
1933,755,30,13,40,14,7,139.69,2024-03-11
1934,4639,29,38,3,12,0,148.85,2024-09-21
1935,458,20,25,43,1,1,128.3,2024-07-07
1936,1276,20,16,20,14,9,91.35,2024-06-18
1937,2509,15,71,15,8,3,132.07,2024-02-18
1938,4739,17,71,2,15,3,194.45,2024-03-12
1939,3987,9,24,0,12,8,176.29,2024-03-16
1940,3330,40,80,32,17,6,199.98,2024-04-18
1941,2414,27,71,14,14,1,189.05,2024-07-11
1942,3755,6,61,18,8,9,170.65,2024-02-24
1943,1323,16,6,14,10,1,164.19,2024-09-23
1944,4302,28,22,34,5,6,19.21,2024-09-27
1945,1872,24,39,35,14,1,192.76,2024-05-10
1946,3299,11,7,11,18,8,33.71,2024-06-02
1947,1086,13,26,42,13,3,180.52,2024-02-29
1948,4755,49,42,36,19,7,198.5,2024-01-05
1949,1569,8,91,0,5,9,190.05,2024-04-22
1950,1232,25,86,35,8,8,20.48,2024-05-28
1951,268,36,42,22,18,8,78.36,2024-02-06
1952,1393,16,70,14,14,3,140.3,2024-01-22
1953,203,20,38,8,17,7,155.35,2024-02-13
1954,3940,13,59,2,16,3,37.72,2024-04-04
1955,3160,4,49,17,19,1,23.9,2024-02-17
1956,2641,8,55,29,4,0,122.33,2024-06-26
1957,3607,20,1,35,12,2,66.2,2024-07-03
1958,3158,5,78,25,19,3,11.1,2024-02-25
1959,1185,29,64,2,12,1,99.68,2024-03-25
1960,2826,38,33,48,2,9,154.94,2024-03-30
1961,3008,1,43,33,14,9,128.92,2024-02-26
1962,4453,43,38,28,6,1,190.9,2024-09-15
1963,3787,48,29,41,11,7,101.2,2024-09-26
1964,2535,43,46,15,18,2,169.66,2024-10-02
1965,93,3,3,27,16,1,58.94,2024-03-04
1966,1283,26,45,5,13,9,10.44,2024-01-15
1967,865,8,52,27,4,3,94.85,2024-04-09
1968,4550,12,98,35,11,7,90.46,2024-05-17
1969,4467,34,64,6,6,3,13.18,2024-02-01
1970,4214,24,72,30,0,6,84.08,2024-06-21
1971,4838,48,17,1,3,7,199.43,2024-10-26
1972,887,48,88,44,5,5,115.08,2024-04-01
1973,3495,29,3,43,15,1,97.48,2024-01-12
1974,3281,3,24,32,0,2,143.25,2024-10-17
1975,2671,4,32,42,10,2,32.77,2024-02-04
1976,3155,31,21,15,5,2,67.91,2024-10-13
1977,463,50,11,41,14,1,73.39,2024-06-11
1978,4263,22,55,11,12,7,35.43,2024-10-16
1979,1496,4,24,39,9,4,110.47,2024-05-19
1980,4904,40,45,18,19,9,45.06,2024-01-18
1981,4194,20,81,12,1,4,75.02,2024-01-26
1982,2431,46,82,36,4,0,92.07,2024-10-26
1983,4351,19,3,6,17,8,73.87,2024-04-08
1984,4975,2,69,42,3,7,157.61,2024-04-15
1985,862,18,85,45,9,2,153.53,2024-06-12
1986,2538,12,61,15,14,7,70.44,2024-04-05
1987,2715,47,28,24,19,4,175.94,2024-04-24
1988,1273,48,78,25,5,1,21.48,2024-02-06
1989,892,39,48,25,2,7,110.85,2024-09-30
1990,3362,47,31,40,0,6,47.34,2024-05-05
1991,2297,40,8,36,1,7,122.38,2024-06-12
1992,1457,3,98,1,3,9,99.09,2024-06-18
1993,3718,11,38,48,10,6,104.41,2024-02-16
1994,4333,16,79,4,10,6,11.55,2024-11-01
1995,2009,4,62,42,16,0,130.95,2024-10-09
1996,490,48,25,17,2,2,146.48,2024-11-02
1997,2598,36,38,48,7,2,24.01,2024-07-22
1998,1805,44,61,4,14,6,155.83,2024-07-22
1999,2165,6,49,14,10,2,130.05,2024-01-14
2000,532,23,72,30,16,7,12.12,2024-09-08
2001,4547,25,27,36,15,1,183.71,2024-06-29
2002,3165,4,88,18,7,7,166.36,2024-09-04
2003,2261,12,60,30,1,5,40.56,2024-06-03
2004,4768,44,14,8,13,7,168.04,2024-09-11
2005,1265,2,46,22,15,5,64.76,2024-10-16
2006,2982,18,72,32,11,4,27.23,2024-02-28
2007,4031,29,33,1,19,2,150.92,2024-05-30
2008,3578,8,76,17,16,2,191.75,2024-04-04
2009,284,16,38,14,3,3,58.77,2024-02-10
2010,1007,20,43,40,18,7,85.45,2024-09-12
2011,2545,15,4,21,18,5,141.61,2024-09-22
2012,767,45,95,49,15,3,38.63,2024-07-28
2013,630,40,51,28,10,5,61.11,2024-05-13
2014,573,2,62,13,8,2,83.51,2024-03-28
2015,3294,23,97,43,14,6,29.44,2024-03-10
2016,47,38,4,4,16,4,161.61,2024-11-01
2017,2877,50,47,4,0,2,132.94,2024-06-21
2018,3895,37,71,30,3,4,67.46,2024-05-18
2019,1344,32,92,37,13,7,159.73,2024-03-03
2020,2715,18,56,19,19,0,42.18,2024-01-24
2021,644,9,14,31,13,9,102.41,2024-10-21
2022,1083,26,47,4,3,2,164.37,2024-03-24
2023,2429,26,54,20,19,3,114.05,2024-09-20
2024,3971,29,95,30,8,7,167.05,2024-07-23
2025,1720,4,23,29,11,8,66.64,2024-07-14
2026,4326,46,99,23,14,5,130.64,2024-07-21
2027,4055,44,25,47,2,7,35.96,2024-06-06
2028,684,4,8,15,11,2,52.71,2024-06-30
2029,4089,1,91,38,10,3,103.39,2024-01-21
2030,942,22,13,32,12,8,154.74,2024-07-22
2031,870,37,20,16,9,8,115.79,2024-03-10
2032,263,38,49,17,19,2,32.72,2024-03-27
2033,115,20,27,36,5,3,49.45,2024-04-14
2034,3603,19,21,28,4,9,132.46,2024-01-04
2035,3098,29,96,3,0,3,84.65,2024-03-04
2036,4617,50,55,45,15,1,91.85,2024-09-09
2037,1854,50,54,19,4,5,195.38,2024-07-25
2038,2337,48,41,4,14,5,92.33,2024-04-09
2039,1012,26,78,6,4,2,93.97,2024-08-23
2040,3829,41,63,5,9,1,59.01,2024-02-17
2041,3892,13,44,4,17,0,41.48,2024-07-14
2042,175,28,63,25,2,5,144.56,2024-04-23
2043,218,33,79,5,14,8,182.57,2024-01-23
2044,336,41,22,43,8,9,182.69,2024-02-26
2045,4266,30,29,49,10,3,78.24,2024-11-05
2046,3835,8,18,6,13,8,119.03,2024-03-16
2047,2203,26,89,26,7,2,194.41,2024-03-17
2048,2382,18,75,27,3,0,47.91,2024-10-30
2049,4134,24,67,35,14,1,23.36,2024-05-26
2050,1272,39,85,13,14,1,136.88,2024-08-06
2051,4386,13,24,15,12,0,102.15,2024-05-27
2052,668,50,22,14,14,9,158.09,2024-04-19
2053,1539,39,94,9,15,2,183.88,2024-06-10
2054,3739,12,68,9,2,1,69.95,2024-01-06
2055,307,33,86,4,18,2,40.33,2024-04-07
2056,784,22,67,19,13,7,168.3,2024-02-10
2057,4274,18,35,23,6,5,108.09,2024-01-16
2058,2712,43,47,21,1,5,121.84,2024-05-07
2059,1035,30,53,31,17,7,75.87,2024-04-23
2060,1204,40,6,43,4,6,32.22,2024-08-16
2061,3108,27,34,47,6,4,76.29,2024-09-04
2062,1965,24,71,5,8,0,29.63,2024-04-23
2063,122,16,21,44,8,4,172.45,2024-08-12
2064,1235,36,78,3,5,3,31.98,2024-05-18
2065,3668,29,51,25,8,5,158.25,2024-05-11
2066,4762,38,92,3,14,2,45.98,2024-10-14
2067,1865,48,79,10,16,8,25.37,2024-06-11
2068,4177,15,77,42,12,2,105.92,2024-07-13
2069,4720,41,53,22,13,7,137.5,2024-03-06
2070,275,34,66,20,1,2,100.04,2024-06-05
2071,2951,38,42,34,8,2,135.85,2024-02-05
2072,572,4,15,10,16,2,117.2,2024-09-20
2073,3272,21,88,36,6,8,69.35,2024-05-26
2074,357,37,95,35,9,3,19.48,2024-06-30
2075,2873,21,32,8,6,6,156.19,2024-06-13
2076,4760,11,98,0,6,8,78.46,2024-10-22
2077,883,8,5,24,12,5,155.88,2024-02-01
2078,3287,33,25,4,8,9,165.34,2024-02-05
2079,1552,5,31,41,11,3,184.0,2024-10-22
2080,369,22,62,21,6,2,78.79,2024-07-03
2081,762,40,9,43,11,8,136.92,2024-09-29
2082,4023,47,69,26,17,9,26.42,2024-04-27
2083,3369,32,18,44,15,7,74.42,2024-07-16
2084,3171,29,98,49,18,9,184.38,2024-06-18
2085,1644,8,30,5,3,6,59.93,2024-04-28
2086,106,24,13,6,8,8,92.56,2024-06-23
2087,72,1,45,7,19,1,27.16,2024-01-06
2088,1689,42,8,19,1,6,193.57,2024-04-21
2089,965,18,32,47,15,0,84.04,2024-11-02
2090,828,36,72,27,14,2,39.97,2024-06-03
2091,4514,50,35,26,18,3,118.89,2024-10-27
2092,3532,41,67,0,16,2,51.49,2024-09-21
2093,2915,2,33,44,15,4,47.74,2024-06-05
2094,4784,15,87,19,8,3,169.61,2024-06-14
2095,4875,7,12,39,4,6,35.99,2024-10-05
2096,2228,36,83,42,10,3,43.64,2024-09-22
2097,3115,16,81,11,15,1,29.03,2024-03-14
2098,3074,44,73,46,8,5,127.62,2024-10-12
2099,4033,40,48,31,9,3,28.02,2024-02-21
2100,4994,20,4,28,2,3,121.47,2024-08-07
2101,756,35,17,38,17,6,164.14,2024-03-01
2102,294,41,55,48,18,3,128.9,2024-06-26
2103,4905,49,77,24,8,2,63.72,2024-09-28
2104,1159,29,73,2,6,8,189.22,2024-05-22
2105,4189,32,47,49,2,5,135.41,2024-08-12
2106,516,28,55,46,14,9,48.84,2024-10-20
2107,135,8,49,27,17,2,146.5,2024-09-15
2108,4018,50,85,14,19,5,102.07,2024-02-02
2109,1907,24,99,20,17,3,22.67,2024-03-24
2110,3087,43,30,33,16,9,186.65,2024-09-24
2111,3479,11,82,31,16,9,162.43,2024-10-18
2112,4514,7,99,21,9,5,138.72,2024-05-10
2113,2154,23,42,48,11,3,165.36,2024-08-15
2114,3581,4,12,2,4,2,116.22,2024-10-24
2115,2215,18,11,5,19,7,149.87,2024-02-15
2116,3908,28,84,30,0,2,140.59,2024-03-03
2117,4063,15,71,48,1,7,83.64,2024-08-24
2118,4252,30,23,44,5,1,40.23,2024-08-20
2119,4151,46,44,29,10,5,192.09,2024-08-08
2120,4358,21,34,3,1,1,170.84,2024-06-27
2121,835,41,61,31,14,4,27.18,2024-08-21
2122,1283,36,96,9,0,9,92.23,2024-01-02
2123,2820,15,93,37,3,4,103.08,2024-01-10
2124,2917,44,10,28,19,9,110.53,2024-07-08
2125,3734,27,87,21,1,0,21.06,2024-05-27
2126,4079,42,31,0,2,1,94.12,2024-08-04
2127,1289,2,12,19,4,3,117.92,2024-10-24
2128,4765,19,94,3,17,3,155.64,2024-04-11
2129,2516,27,38,41,0,3,107.99,2024-05-12
2130,57,37,84,42,13,0,136.89,2024-05-07
2131,2114,38,21,8,9,7,88.66,2024-10-19
2132,3134,9,32,26,11,5,159.29,2024-05-31
2133,1077,46,12,14,4,8,165.59,2024-04-27
2134,4670,18,35,28,9,3,109.91,2024-07-08
2135,2109,38,8,19,12,2,32.88,2024-04-18
2136,1672,14,91,2,17,7,169.22,2024-04-02
2137,422,43,11,29,13,6,171.46,2024-08-19
2138,3192,48,71,8,16,6,129.77,2024-10-12
2139,2988,46,57,24,13,1,175.02,2024-09-08
2140,3695,18,42,18,2,3,145.05,2024-06-14
2141,544,10,97,42,6,3,154.68,2024-06-01
2142,4811,20,55,36,14,8,137.6,2024-04-19
2143,2914,37,65,35,9,3,46.28,2024-05-19
2144,646,37,4,45,6,8,52.0,2024-09-05
2145,3723,16,23,0,8,5,21.11,2024-01-15
2146,4358,15,3,39,5,5,148.55,2024-08-12
2147,2534,38,18,13,3,8,187.64,2024-07-25
2148,4292,47,23,14,13,6,36.59,2024-09-18
2149,547,43,19,21,6,8,29.92,2024-02-14
2150,3192,23,29,44,18,1,81.84,2024-06-19
2151,3597,4,84,42,16,6,127.78,2024-03-31
2152,1626,29,46,49,11,4,39.72,2024-09-05
2153,448,36,44,36,0,6,72.65,2024-08-19
2154,4878,11,6,45,19,1,108.07,2024-10-14
2155,3069,24,50,7,0,7,198.45,2024-10-13
2156,4375,36,98,36,2,1,129.51,2024-06-23
2157,1474,28,85,33,1,9,115.62,2024-07-11
2158,104,36,47,37,6,9,82.48,2024-07-18
2159,3627,22,1,31,10,4,23.54,2024-06-12
2160,4706,9,12,25,11,1,42.23,2024-05-17
2161,2465,28,81,40,13,0,181.99,2024-01-04
2162,4841,13,70,7,17,6,60.13,2024-02-18
2163,1691,3,84,35,2,7,14.98,2024-08-21
2164,3238,44,54,26,9,6,150.22,2024-03-21
2165,402,33,13,12,2,9,184.46,2024-09-14
2166,1423,15,30,1,9,7,198.51,2024-04-17
2167,1444,29,23,28,0,1,120.34,2024-08-27
2168,2370,13,95,17,4,9,185.46,2024-07-27
2169,419,4,84,23,16,0,80.74,2024-07-27
2170,4385,42,57,11,14,1,42.4,2024-07-01
2171,1363,28,27,48,8,8,198.45,2024-10-17
2172,2340,44,48,21,7,8,112.87,2024-04-15
2173,2434,34,79,35,19,9,108.47,2024-10-30
2174,2829,27,38,10,18,9,143.19,2024-07-19
2175,1074,40,97,28,5,6,195.23,2024-05-21
2176,600,8,2,10,15,8,186.6,2024-10-19
2177,4069,16,59,28,1,7,112.85,2024-03-21
2178,3198,13,92,28,9,4,144.77,2024-03-30
2179,807,18,61,45,7,2,120.97,2024-05-04
2180,151,33,26,19,10,6,92.93,2024-08-22
2181,1053,23,77,3,16,2,93.76,2024-06-21
2182,1076,30,21,28,16,5,168.47,2024-01-14
2183,677,19,55,19,14,5,129.24,2024-01-02
2184,1954,13,68,1,7,6,174.9,2024-03-03
2185,3848,26,59,34,3,9,18.08,2024-06-03
2186,384,47,23,11,2,5,106.68,2024-06-13
2187,3276,24,27,27,15,5,112.04,2024-07-07
2188,1464,12,28,40,10,7,119.6,2024-07-13
2189,4513,47,10,8,6,1,62.52,2024-01-24
2190,2306,38,6,6,8,6,95.15,2024-07-02
2191,3935,28,62,17,19,4,86.97,2024-02-03
2192,1118,19,15,9,5,4,184.94,2024-01-07
2193,4614,34,35,27,8,7,170.38,2024-02-26
2194,1876,18,80,36,14,1,53.52,2024-01-05
2195,2092,49,17,30,14,2,147.19,2024-10-14
2196,2606,33,28,13,13,3,23.21,2024-09-26
2197,4790,45,92,0,13,3,162.25,2024-10-29
2198,4820,17,95,41,0,0,177.17,2024-04-22
2199,2215,6,59,22,1,0,32.66,2024-04-16
2200,3394,13,93,27,5,1,108.77,2024-03-24
2201,317,10,17,29,1,9,50.69,2024-04-08
2202,916,23,53,31,15,7,183.39,2024-05-19
2203,4341,38,30,39,10,2,153.91,2024-06-04
2204,1752,38,84,28,13,9,12.14,2024-02-29
2205,2937,23,11,25,13,9,172.49,2024-07-24
2206,1346,50,19,5,14,4,31.81,2024-04-29
2207,4426,50,47,22,2,4,42.45,2024-05-15
2208,3533,13,69,14,19,6,95.51,2024-09-14
2209,1480,4,20,38,16,4,112.08,2024-01-14
2210,3601,3,26,33,8,9,119.2,2024-09-15
2211,4611,31,18,26,3,8,58.05,2024-03-23
2212,1350,30,6,29,16,7,163.03,2024-01-27
2213,1264,37,89,9,19,1,176.78,2024-08-03
2214,3163,11,75,6,2,2,117.42,2024-04-09
2215,1234,7,85,4,13,6,184.09,2024-01-30
2216,4546,26,25,22,16,7,137.34,2024-03-17
2217,2169,24,65,4,4,4,12.59,2024-08-23
2218,2387,18,82,49,17,0,101.07,2024-04-26
2219,1359,32,87,43,10,9,105.39,2024-03-10
2220,1510,35,49,13,17,1,73.21,2024-07-15
2221,4203,47,58,49,6,2,34.6,2024-06-12
2222,4846,36,54,18,6,3,13.39,2024-03-07
2223,959,37,5,22,18,8,112.98,2024-07-28
2224,1376,35,42,49,18,7,55.93,2024-09-20
2225,3606,2,38,3,7,6,25.88,2024-05-19
2226,646,43,29,16,19,5,74.49,2024-09-13
2227,86,39,75,30,17,9,130.2,2024-01-13
2228,3101,23,73,25,8,0,11.35,2024-07-18
2229,4877,27,24,17,9,3,29.64,2024-05-15
2230,587,18,46,14,10,0,56.95,2024-01-17
2231,3812,12,74,11,2,3,34.89,2024-08-05
2232,2535,48,46,10,9,5,150.74,2024-01-05
2233,3694,18,7,27,7,4,178.15,2024-02-02
2234,1236,38,87,0,15,1,54.77,2024-05-12
2235,2107,18,41,24,17,8,137.99,2024-10-16
2236,1982,45,44,12,12,0,51.63,2024-04-25
2237,3420,45,9,46,16,6,120.82,2024-01-05
2238,3867,45,94,5,10,2,73.24,2024-05-15
2239,4113,35,4,31,3,7,187.06,2024-01-27
2240,4768,37,12,8,12,9,24.59,2024-07-10
2241,3301,37,94,29,15,5,13.87,2024-04-08
2242,3867,22,83,27,14,7,110.42,2024-04-01
2243,4022,40,79,34,11,5,95.96,2024-09-27
2244,3131,42,77,35,17,6,179.55,2024-08-03
2245,4667,31,44,21,19,1,166.48,2024-07-08
2246,4402,1,67,39,11,3,35.55,2024-05-16
2247,2378,8,95,42,14,4,158.33,2024-09-23
2248,2022,11,76,9,10,3,86.95,2024-01-03
2249,4029,37,93,39,1,3,67.3,2024-02-01
2250,2273,28,77,18,1,5,128.73,2024-10-13
2251,3357,50,72,9,13,8,87.64,2024-01-26
2252,1617,21,95,14,0,9,15.72,2024-09-28
2253,101,26,2,29,0,6,36.41,2024-09-22
2254,2560,14,19,45,11,3,116.5,2024-10-21
2255,2666,28,2,24,5,0,87.64,2024-03-31
2256,481,33,80,40,9,6,40.93,2024-06-29
2257,1405,9,54,3,10,2,199.64,2024-09-16
2258,1536,22,14,21,14,5,18.31,2024-01-16
2259,1450,19,48,47,0,7,36.56,2024-05-26
2260,4872,11,32,44,12,5,182.36,2024-10-08
2261,3989,49,84,34,13,8,182.53,2024-08-20
2262,3571,46,1,3,5,1,162.17,2024-01-17
2263,3073,47,62,4,15,7,193.24,2024-07-14
2264,972,12,58,34,17,6,185.94,2024-10-02
2265,3460,18,64,15,2,0,40.6,2024-10-04
2266,2578,10,9,2,12,4,16.47,2024-08-30
2267,166,37,97,42,1,2,157.88,2024-05-16
2268,1657,35,7,25,13,9,109.47,2024-03-15
2269,2639,17,72,40,4,5,30.62,2024-06-06
2270,3478,29,94,7,16,4,174.75,2024-01-30
2271,4659,39,45,9,0,3,199.52,2024-05-09
2272,238,30,69,6,9,8,194.99,2024-01-21
2273,11,23,57,36,10,7,86.19,2024-02-19
2274,3081,46,31,35,14,3,97.19,2024-05-25
2275,2153,47,59,41,12,7,152.77,2024-06-07
2276,36,16,55,33,5,3,107.56,2024-06-22
2277,339,35,82,13,2,4,21.34,2024-10-01
2278,706,8,13,39,8,9,48.34,2024-10-25
2279,1783,18,1,17,9,9,54.56,2024-07-31
2280,4700,18,44,42,1,3,64.52,2024-02-27
2281,1393,42,57,9,9,3,84.97,2024-09-06
2282,3243,27,42,18,15,0,80.4,2024-07-16
2283,4631,28,65,8,16,4,53.77,2024-08-02
2284,4829,16,42,45,17,7,129.51,2024-03-18
2285,1560,16,55,24,4,6,67.27,2024-03-22
2286,3908,42,76,43,19,9,77.12,2024-07-13
2287,3702,33,4,5,12,7,124.7,2024-01-18
2288,4135,21,2,15,16,1,195.01,2024-07-13
2289,2645,35,92,26,8,0,63.5,2024-07-29
2290,2973,46,10,12,15,6,135.9,2024-05-03
2291,2210,2,21,23,6,3,151.4,2024-03-04
2292,1660,21,47,1,1,8,67.92,2024-09-07
2293,913,26,64,40,3,6,89.75,2024-08-20
2294,181,37,60,24,16,6,61.36,2024-09-21
2295,801,29,99,29,18,9,178.79,2024-10-09
2296,1810,49,60,34,7,2,93.29,2024-09-14
2297,1720,6,59,20,17,8,174.98,2024-07-01
2298,3297,32,57,19,12,7,168.0,2024-04-11
2299,2343,49,90,31,16,0,16.27,2024-01-08
2300,848,1,13,17,12,2,65.16,2024-10-30
2301,2613,36,26,24,9,3,45.85,2024-07-02
2302,540,6,63,19,9,6,185.48,2024-01-30
2303,936,24,71,8,12,5,43.71,2024-06-09
2304,3794,3,34,13,14,7,43.4,2024-10-11
2305,3629,38,26,33,19,4,151.41,2024-07-08
2306,4693,45,23,27,1,9,115.14,2024-04-29
2307,2209,19,84,21,18,3,63.74,2024-03-26
2308,4355,16,91,3,13,4,179.41,2024-05-12
2309,4908,26,92,32,7,7,150.76,2024-04-23
2310,3965,14,91,49,3,9,151.77,2024-07-29
2311,1311,24,86,42,2,7,52.58,2024-04-07
2312,4861,21,85,3,13,6,90.09,2024-04-05
2313,963,39,34,21,11,0,88.48,2024-04-20
2314,1434,19,88,13,12,4,172.43,2024-07-29
2315,2235,42,77,10,15,7,151.77,2024-02-13
2316,3347,29,52,18,4,3,198.9,2024-01-07
2317,2671,12,17,15,9,4,196.07,2024-05-24
2318,3657,10,46,39,10,6,62.28,2024-08-31
2319,4063,1,10,43,11,8,57.88,2024-06-13
